customer_id,name,age,gender,city,income,credit_score
503,Danielle Martinez,45,Female,Fergusonborough,486908,447
504,Rebecca Barber,30,Male,North Courtneyhaven,378333,711
505,Mariah Lang,50,Male,Bethanyhaven,443061,600
506,Dana Thomas,37,Female,North Craigmouth,1200971,605
507,Pamela Tran,68,Male,Caseyfurt,1803826,723
508,Gabriel Thompson,42,Male,Youngtown,1266490,354
509,Richard Barnes,36,Female,West Michael,429522,738
510,Matthew Bradley,20,Male,East Ryan,669240,446
511,Hannah Thompson,51,Female,Willieburgh,1282574,626
512,Tiffany Gallegos,55,Male,Leeview,1434026,768
513,Charles Barnes,33,Female,North Michelle,1034650,758
514,Joseph Wade,52,Female,East Donald,658057,338
515,Joel Murphy,47,Female,Vanessaview,1677157,499
516,Rachael Conrad,31,Female,Ericamouth,1558380,565
517,Robert Cole,43,Male,Lake Sara,1497984,312
518,Jason Brown,37,Male,Lake Craig,1036231,422
519,Dawn James,56,Female,Geraldside,1817587,486
520,Ryan Carter,29,Male,South Jaredview,1662536,574
521,Yolanda Johnson,54,Male,Jonathanmouth,977287,391
522,Jacob Bell,61,Female,Kleinport,1221487,514
523,John Townsend,22,Female,Morganfurt,880405,323
524,Brady Brandt,26,Male,Perrymouth,660382,477
525,Gina Beltran,61,Male,Lake Patrickfort,1263606,404
526,Jonathan Moore,28,Male,Davisstad,608591,466
527,William Glover,26,Male,Wagnerbury,1909016,703
528,Raymond Snyder,65,Female,Coreyburgh,1519612,409
529,Ryan Perez,24,Female,East Seanport,281632,597
530,Patricia Wallace,51,Female,Raymondfort,1076024,850
531,Alan Garcia,31,Male,Debraland,1580831,543
532,Todd Miller,29,Female,Carolfurt,1997105,518
533,Robert Shelton,59,Male,Nicolefort,707285,409
534,Jeremy Morris,36,Female,Adamtown,1311099,412
535,Brittany Adkins,49,Male,South Branditown,404581,482
536,Timothy Alexander,59,Male,Cruzview,548398,699
537,Lauren May,48,Female,South Robertland,939214,542
538,Patrick Hartman,22,Female,Thompsonfort,258153,692
539,Gregory Monroe,47,Male,Jessicaside,347631,733
540,Ronald Esparza,50,Female,West Megan,1054117,669
541,Matthew Morales,69,Female,Jefferyborough,1436911,561
542,Christopher Barron,44,Male,Cassidyside,235187,828
543,Gloria Meyer,25,Female,South Rachel,923074,675
544,Shirley Martinez,56,Female,Donaldside,486947,761
545,Wesley Allison,20,Male,Jordanmouth,1467578,483
546,Rhonda Ellis,45,Male,East Gary,896743,616
547,Frank Herring,25,Female,North Laurafurt,880812,821
548,Kelly Powell,20,Male,North Kevinborough,883365,590
549,Daniel Williams,61,Female,New Karina,1537810,740
550,Kristen Tanner,60,Female,Caseyview,690508,665
551,Monica Rogers,62,Female,North Kyle,854689,512
552,Joseph Valentine,30,Female,South Lawrencefort,897990,706
553,Alyssa Roberts,62,Male,Davidstad,1811699,463
554,Kathy Ballard DVM,35,Male,Denniston,432910,563
555,Maria Hudson,63,Male,Lambertstad,1921003,803
556,Morgan Moore,20,Female,Lindsayton,1698068,642
557,Sherry Griffin,51,Male,East Nancy,245691,810
558,Scott Evans,33,Male,Reeseton,1100289,680
559,Emily Terry,69,Male,East Theresa,1230452,367
560,Elijah Gonzalez,54,Female,Webbmouth,616203,571
561,Mary Miller,52,Male,Aaronfurt,327655,484
562,Rachel Lucas,50,Female,Julieview,316700,567
563,Hannah Padilla,24,Male,New Autumn,588381,440
564,Ryan Bush,25,Female,Catherinebury,483056,340
565,Heather Walker,22,Male,New Markview,391537,477
566,Julie Hunt,70,Female,New Thomas,1636551,326
567,Jessica Lowery,57,Female,Johntown,1705588,539
568,Kristin Berg,43,Male,Michaelton,274229,381
569,Nicole Noble,24,Male,West Normaport,1060070,701
570,Eric Ramos,70,Male,Lake Veronica,1569526,481
571,Ashley Sanchez,25,Female,Wilsonton,875015,523
572,Mr. Dylan Marsh,32,Male,New Heathershire,695354,453
573,Erik Bryant,24,Male,East Elizabeth,621612,462
574,Juan Schroeder,40,Male,South Michelle,1963191,381
575,Paula Collins,43,Female,North Leonardburgh,1318198,467
576,Melissa Short,62,Male,Beckyshire,411504,452
577,Angela Wise,61,Female,Gordonfort,456450,717
578,Ashley Massey,57,Female,Port Travisview,1712685,814
579,Christopher Long,49,Female,Michaelland,650218,649
580,Michelle Howard,58,Female,Coxport,964031,612
581,Krystal Luna,41,Female,Johnsonshire,227354,459
582,Jacob Thompson,31,Male,North Linda,861066,547
583,Kristi Peterson,23,Male,Kimberlytown,270493,623
584,Miss Gabrielle Bruce,68,Female,East Melissa,1725376,650
585,Robert Jackson,70,Male,New Robin,302791,380
586,Stephanie Cooper,40,Female,South Jaredberg,1124967,850
587,David Holmes,37,Male,Olsonhaven,1578224,710
588,Ryan Bond,38,Female,Hernandezhaven,1866051,711
589,Gabrielle Beck,53,Female,North David,878565,469
590,Brett Andersen,26,Female,Swansonhaven,1731771,579
591,Kaitlyn Miller,63,Female,Ramirezstad,208429,358
592,Lori Mendez,23,Male,Charlesbury,1759788,603
593,David Myers,33,Female,South Jamesfurt,227699,325
594,Carl Wallace,43,Male,Heatherbury,1304077,551
595,Stephanie Brown,48,Male,Robbinsmouth,549231,826
596,Alicia Larson,22,Female,South Raymondburgh,304022,504
597,Jacob Smith,46,Male,Lake Stephanie,246528,448
598,Elizabeth Edwards,62,Male,East Rickyport,776713,396
599,Gina Steele,43,Male,Evansview,1076941,533
600,Jason Taylor,62,Female,South Leslie,1766727,470
601,Richard Hess,63,Female,Wilkinsonburgh,1878870,321
602,Thomas Williams,33,Female,West Michellechester,410922,466
603,Paige Stevens,21,Male,Port Thomashaven,466998,670
604,Brian Lopez,44,Female,Lake Tammytown,1287458,521
605,Jaime Wright,27,Female,West Emilybury,1964803,710
606,Jessica Adams,26,Male,Hayesside,1022247,704
607,Craig Hernandez,52,Female,Lake Carrie,563243,741
608,Lisa Moreno,40,Female,East Jackchester,215269,537
609,Ethan Pham,55,Male,Lorrainefort,1298021,702
610,Austin Schmidt,67,Male,Tateview,508392,629
611,Yvette Tapia,23,Male,Jamesland,618761,586
612,Lisa Guerra,51,Male,Benjaminton,1393337,399
613,Michael Scott,25,Female,West Dianamouth,1835710,605
614,Susan Kirk,34,Female,South Brendan,265082,560
615,Jillian Cunningham,53,Male,South Ernestchester,1980076,842
616,Bradley Higgins,60,Male,Sherichester,1371035,371
617,Christopher Beck,67,Male,East Ronald,1121211,779
618,Kevin Hammond,34,Male,Lake Donna,1856738,655
619,Jennifer Wilcox,55,Female,Lauraburgh,1306309,775
620,Jared Gonzalez,31,Female,West Isabelport,1302576,782
621,Andrew Scott,21,Male,Lake Rodney,1030135,668
622,Sarah Moody,63,Male,Ginaberg,1989300,687
623,Christopher Dominguez,34,Male,South Benjaminstad,290095,745
624,Kenneth Ibarra,21,Male,Oneillstad,1981402,404
625,Mr. Daniel Madden,62,Female,New Scottport,1981626,621
626,Belinda King,36,Female,North Kimberlyhaven,726229,468
627,Michelle Galloway,46,Female,Lopezfurt,568004,338
628,Edwin Phillips,55,Male,Donaldsonview,1213683,414
629,Mary Butler,30,Male,Nicholasbury,577801,469
630,Brian Ortega,52,Male,Douglasshire,850078,673
631,Olivia Ingram,50,Female,Millershire,1273298,563
632,John Schneider,40,Male,South Maria,1447254,795
633,Marie Hogan,68,Female,East Laura,913033,394
634,Kevin Brooks,55,Female,South Tara,868281,481
635,Katherine Anderson,28,Male,East Thomas,1569939,344
636,Robert Cook,49,Female,North Sandra,1007200,491
637,Heidi Erickson,63,Male,Johnnyville,1473840,502
638,Courtney White,39,Female,Krauseshire,285395,815
639,Joseph Perez,21,Female,Jaredshire,1280863,682
640,Luis Warner,52,Male,Scottville,1940873,418
641,Tracey Allen,46,Male,South Chad,1942472,804
642,Gary Chan,24,Male,Foleyburgh,1865655,572
643,Kimberly Fleming,21,Female,East Rebeccaton,1934791,636
644,Alexandria Moore,31,Female,Markborough,1984213,520
645,Charles Dodson,64,Male,Davismouth,378419,850
646,Jason Pearson,66,Male,Rebeccaborough,867529,650
647,Claire Henderson,52,Male,East Madisonview,1892196,813
648,Alexis Shaffer,36,Female,Lake Kristenshire,1211964,729
649,Scott Cox,57,Female,Jacksonport,496005,427
650,Angelica Taylor,49,Male,Cathyborough,449755,698
651,Todd Rodgers,56,Male,Hurleyhaven,269030,730
652,Jill White,69,Male,West Jennifer,1884329,636
653,Daisy Vincent,30,Female,Lake Alexa,505835,439
654,Thomas Quinn,58,Female,Brownshire,1209454,570
655,Brian Fleming,22,Female,Jacobtown,1013437,532
656,Sandra Gaines,24,Female,Port Michael,837777,739
657,Andrew Bell,48,Male,New Georgeville,1692483,532
658,Michael Tran,26,Female,New Tara,1253649,847
659,Stephen Diaz,40,Male,Thomasview,983802,621
660,Charles Smith,61,Female,South Daleton,299397,520
661,John Schmitt,38,Male,Nicholsonborough,863722,486
662,Oscar Bauer,29,Female,New Darren,1366777,318
663,Krystal Jones,59,Male,Paulafurt,534123,398
664,Jenny Mercer,43,Male,South Alison,696953,688
665,Sherri Coffey,34,Male,South Lori,859435,437
666,Brad Payne,43,Female,East Kennethshire,658789,358
667,Misty Robles,53,Female,South Brian,1998028,422
668,Caroline Myers,32,Female,Lake Christineberg,490340,339
669,Beth Richards,28,Female,Stuartbury,1445959,437
670,Cynthia Jones,29,Female,New Robert,341541,648
671,Tina Brown,20,Male,North Sally,1968416,803
672,Raven Walker,24,Male,Rebeccaborough,1404712,571
673,Michael Smith,22,Female,Morganport,227251,623
674,Antonio Hernandez,58,Male,West Nicholasshire,348854,558
675,Mathew Archer,52,Female,New Erikmouth,1774627,712
676,Melissa Lynch,51,Male,Lake Christina,1370410,424
677,Miss Sarah Castro,57,Female,New Lauren,1283424,792
678,Kim Thomas,54,Male,West Pamela,947125,677
679,Robert Kelley,23,Male,Anthonychester,1857894,843
680,Aaron Hunt,59,Male,South Erinshire,1632780,398
681,Debra Thompson,34,Female,Lake Kimberlybury,1681697,318
682,Robert Duran,65,Male,New Sergio,1794813,471
683,Dillon Mcbride,66,Female,South Benjamin,1690103,573
684,Yolanda Hess,41,Female,North Michelle,1789412,452
685,Michelle Kelly,28,Male,North Susanmouth,706007,458
686,Crystal Hill,66,Male,South Annaview,1106439,433
687,Robert Neal,53,Male,Lake Theresachester,559985,386
688,Jeffrey Vaughn,56,Male,South Tracymouth,1370833,547
689,Julia Lewis,44,Male,Holmesview,730548,611
690,James Henderson,22,Female,Port Nicholas,1048516,415
691,Emily Kramer,53,Female,Janiceside,338892,335
692,Lauren Mccarthy,67,Male,North Ronald,1574382,614
693,Taylor Rodgers,70,Male,West Jason,857892,478
694,Dominique Rocha,65,Male,New Jamesfurt,1758443,557
695,Rodney Martin,28,Female,Darleneview,1952895,552
696,Justin Pierce,53,Male,Fergusonport,1147594,498
697,Melissa Roberts,27,Male,Allenstad,1291695,641
698,Mr. Vernon Miller,30,Male,Lake Jessica,1973572,846
699,Andrea Stewart,39,Female,Kennethtown,1035382,762
700,Timothy Orozco,62,Female,South Robert,793284,464
701,Gabriel Zhang,27,Female,Saraberg,745224,531
702,Todd Burns,69,Male,Kimberlyview,1402294,782
703,Laura Cook,32,Male,Lake Michellebury,346946,805
704,Rebecca Dawson,55,Female,North Chad,559609,353
705,Lisa Evans,24,Female,East Karla,887329,840
706,Barbara Franklin,70,Male,Annmouth,362267,714
707,Patricia Smith,36,Male,New Billyton,1732576,308
708,Annette Gallegos,32,Female,Middletonside,1388466,357
709,Samantha Dominguez,34,Female,Howardfurt,1504615,496
710,Timothy Lee,29,Female,West Bryan,901561,377
711,Joseph Payne,38,Female,Petersonmouth,1422780,634
712,Michael Small,38,Male,Christianville,1694548,401
713,Patrick Williamson,52,Male,Whitneyview,1297707,601
714,Renee Taylor,41,Female,Halemouth,582838,835
715,Jamie Conway,54,Female,West Craigtown,1421927,512
716,Jason Stephens,49,Male,Whiteberg,1003074,376
717,Brett Sharp,20,Male,New Brandonfort,1474230,595
718,Courtney White,50,Female,Cooperfurt,484923,440
719,Amanda Austin,65,Female,North Deanna,1768488,617
720,Caroline Anderson,44,Male,Amandaton,1938126,608
721,Billy Thomas,40,Female,Crosbymouth,513825,750
722,Monique Long,70,Male,Port Stacy,552352,410
723,Frederick Hinton,32,Female,Lisafort,498267,792
724,Regina Estrada,38,Female,South Jenniferton,262511,455
725,Nancy Johnson,31,Female,Elizabethstad,451346,438
726,Nancy Mcdaniel,51,Female,East Andrewshire,586911,721
727,Ashley Gibson,20,Female,Port Maria,472835,759
728,Cameron Bowen,51,Female,Josephland,1191784,572
729,Jerry Torres,69,Male,Bryanville,1739932,379
730,Jessica Reed,63,Female,North Erinhaven,1739643,553
731,Steven Carney,42,Male,Tracyside,670500,551
732,Jennifer Delgado,60,Female,Samanthaland,937242,828
733,Nicholas Smith,23,Male,East Peter,818637,489
734,Megan King,54,Female,Vegashire,763294,550
735,Nathaniel Smith,24,Female,Matthewberg,1203082,641
736,Matthew Sullivan,43,Female,East Joannaland,422697,620
737,David Brown,30,Male,Thomasside,1804915,737
738,Melissa Ramos,62,Male,Aaronburgh,314577,375
739,George Lawson,56,Female,South Elizabethmouth,751189,416
740,James Berry,21,Female,Dickersonshire,1155322,450
741,Debra Rogers,47,Female,Robertside,547535,803
742,Olivia Holden,22,Male,Lake Caitlinhaven,967141,666
743,Steven Ortiz,49,Male,Ralphville,301121,388
744,Jason Mcgee,38,Male,North Katiefurt,327600,366
745,Karen Smith,41,Male,West Michael,947965,727
746,Meagan Doyle,54,Female,West Amanda,1622759,645
747,Charles Brown,53,Male,Alvarezland,1982096,768
748,Amanda Holloway,33,Female,North Jacob,217243,837
749,Mark Cross,25,Male,East Rhondaton,1336428,448
750,Jasmine Clayton,63,Male,North Bradleyport,1186484,322
751,Dwayne Walters,20,Female,West Riley,355799,828
752,Ryan Gates,61,Male,Port Angelica,1854118,783
753,Kelly Phillips,24,Female,East Coreyton,927350,553
754,Colin Nichols,24,Female,North Craig,1333904,506
755,Brianna Garcia,67,Female,West Kellybury,1841998,376
756,Tara Wang,44,Female,Tateland,1210511,773
757,Sarah Jones,59,Female,Bakerburgh,1584970,635
758,Benjamin Frazier,57,Female,Clarkshire,1574684,509
759,Jacob Gonzalez,22,Female,New Lanceton,1970901,688
760,Tyler Carpenter,25,Female,Lake Donald,515674,686
761,Jennifer Thomas,52,Male,Stricklandshire,307166,580
762,Brenda Ballard,25,Female,Jenkinsview,1104624,440
763,Samantha Aguilar,24,Male,Grantside,1255163,790
764,Michelle Lewis,60,Male,Kevinshire,1664894,441
765,Diana Perez,36,Female,Gallagherbury,1805848,750
766,Desiree Bowman,47,Female,West Williamside,580647,536
767,David Doyle,28,Female,Friedmanstad,1015725,813
768,Justin Wilson,55,Female,Richardshire,1365354,474
769,Hailey Johnson,50,Male,East Nichole,913713,304
770,Heather Schultz,70,Female,Christinaville,465259,622
771,Carrie Orr,38,Female,New Samantha,1516171,592
772,Scott Hendrix,52,Male,Harrisonview,228259,797
773,Cynthia Hill,38,Male,East Lacey,1902617,786
774,Kim Flores,35,Female,Seanberg,1917876,395
775,Angelica Wright,46,Female,Nicoleburgh,1534732,637
776,Richard West,57,Female,East Max,1742157,687
777,Cristian Patel,61,Male,Seanstad,1035278,689
778,Jason Bradley,36,Female,Shannonmouth,437914,628
779,Gregory Harrison,32,Male,Kerrberg,397073,422
780,Allen Rogers,70,Female,South John,1727367,306
781,Shawn Rangel,32,Female,Strongville,873368,556
782,Stephen Benitez,24,Male,Alexanderfurt,1159864,328
783,Sandra Smith,68,Female,South Kennethmouth,1539697,413
784,Zachary Steele,61,Male,Andrewchester,1030353,807
785,Helen Adams,58,Female,New Wandaside,344937,487
786,Henry Ramirez,46,Male,New Tiffany,1552464,744
787,Lindsay Fletcher,26,Female,North Jessicabury,283721,709
788,Wayne Trevino,48,Male,Lake Brianberg,1983311,794
789,Amber Edwards,49,Male,Tinashire,436266,764
790,Annette Christensen,37,Female,Lake Jacobport,1532412,422
791,William Thompson,41,Female,South Larry,1485548,576
792,Juan James,21,Female,West Gloria,688380,672
793,Leslie Massey,43,Male,Johnstonmouth,1648381,578
794,Carla Murphy,21,Male,Port Gabriela,256532,671
795,Kelly Carter,61,Female,West Angela,1076710,669
796,Ryan Ayers,47,Female,Port Heidi,1703066,739
797,Brandon Garcia,53,Male,North Noah,603427,714
798,Regina Randall,35,Male,West Margaret,1434444,842
799,Catherine Holmes,57,Female,Mccallfort,356495,351
800,Jennifer Morgan,54,Female,Rodgersfurt,1558372,630
801,Dr. Patricia Clark,57,Male,Timothymouth,313309,507
802,Lisa Colon,21,Female,Kathrynbury,1202789,816
803,Jason Clark,59,Male,Perezview,1417579,326
804,Nathan Kennedy,51,Female,Walterstown,1771892,428
805,Amy Barnes,33,Female,Michaelville,1426284,426
806,Bridget Jackson,61,Female,Courtneyfort,1107333,733
807,Kristy Hodges,62,Male,West Jacobside,1821276,709
808,Peter Parker,32,Male,Doyletown,690467,318
809,Mackenzie Jackson,58,Female,Ericville,1962870,375
810,Cynthia Howard,44,Male,Angelahaven,850760,497
811,Alexis Morgan,53,Female,Barbarahaven,327930,498
812,Carolyn Roberts,37,Female,South Jeromemouth,1899700,770
813,Carrie Garcia,65,Female,New John,1928025,530
814,Angela Schmidt,67,Male,West Jamieland,263142,501
815,Christine Moore,51,Female,Grayview,535181,584
816,Barry Bishop,27,Female,East Valerie,1976103,355
817,Troy Lewis,38,Female,West Tonyaport,1356209,626
818,Daniel Martin,60,Female,Jameshaven,292222,781
819,Dr. Stacey Miranda PhD,22,Female,Robinsonmouth,226024,776
820,Jose Bond,43,Female,Port Catherinehaven,202558,363
821,Marisa Berger,42,Female,Sanfordhaven,1746369,441
822,Matthew White,68,Female,Johnmouth,448601,632
823,Madeline Evans,53,Male,North Robertburgh,1746232,805
824,Amy Townsend,44,Male,Hermantown,1823558,818
825,Don Jacobson,24,Male,North Jason,1279359,661
826,Dawn Johnson,59,Male,Lake Kathleen,1655442,375
827,Chad Murphy,51,Female,Ruizmouth,441495,409
828,Matthew Booth,32,Female,Port Anthony,1876217,362
829,Christopher Thompson,60,Female,Teresaport,1758437,725
830,Mark Ward,59,Male,Lake Andrew,260733,580
831,Amy Cruz,34,Male,North Vincent,1914577,348
832,Christina Salas,52,Male,Sawyermouth,292794,792
833,Michelle Larson,42,Female,East Sandy,1090350,750
834,Samuel Hanna,68,Female,Jenkinsport,1961550,761
835,Lisa Stephens,35,Female,North Johnborough,1847423,641
836,Billy Sanders,40,Female,West Cory,653893,578
837,Michelle Sellers,26,Female,West Johnathanfurt,1166853,829
838,Julie Jimenez,33,Female,New Juanchester,794759,611
839,Shannon Adams,26,Female,Charlesburgh,1602139,815
840,Andrea Khan,66,Female,Charlesbury,689446,848
841,Teresa Ferrell,38,Male,Port Marvinburgh,1843384,847
842,Mary Giles,45,Female,Lake Keith,1751743,560
843,Amber Morales,26,Female,Barbermouth,1645496,431
844,Wayne Parker,69,Female,Port Williamton,929782,500
845,Michael May,66,Male,New Donnatown,1047259,848
846,Hector Jimenez,20,Male,West Cindystad,880950,579
847,Richard Hawkins,25,Female,Port Karenfort,1952711,783
848,Ryan Barrett,51,Female,Andersonland,1179768,713
849,Luke Roy,22,Male,Gomezmouth,1480598,323
850,Kayla Griffin,46,Male,West Michael,1421396,558
851,Joseph Morris,24,Male,North Christopher,1506443,511
852,Miss Susan Atkins,20,Female,West Wyattville,1542904,715
853,Joe Dean,68,Male,Angelachester,772940,486
854,David Ferrell,58,Female,Jenniferbury,436329,848
855,Elizabeth Jackson,21,Male,West Gregland,1617188,742
856,Kyle Robertson,70,Female,Jacksonville,1038277,683
857,Debbie Lewis,50,Male,Lake Rebecca,1235201,797
858,Patricia Murray,59,Female,Castroton,755002,513
859,Zachary Ibarra,66,Male,North Jonathan,1921519,386
860,Debbie Mendez,24,Female,Stephensland,1338830,457
861,Angela Johnson,51,Female,Port Leah,526623,482
862,Pamela Chase,65,Female,Cherylburgh,881221,740
863,Thomas Jones,32,Male,Delacruzbury,1503898,365
864,Lisa Ward,26,Female,East Jamie,1926095,541
865,Chad Martin,30,Female,Deniseside,910240,677
866,Steven Mcdonald,45,Male,Brownhaven,1793824,377
867,Robert Davies,29,Male,New Sheila,1662231,806
868,Claire Whitehead,37,Male,New Ryan,428063,558
869,Matthew White,47,Male,Daltonmouth,1712763,594
870,Karen Oconnell,29,Female,South Christina,512208,370
871,Emily Rodriguez,69,Female,Austinborough,946764,579
872,Tammy Sullivan,61,Male,Michaelville,731287,330
